"Town","FIPS","Year","Year Submitted","Town Profile Year","Rank","Variable","Measure Type","Value"
"Vernon","0901378250",2014,2014,2016,"3","Employer","Name","Soldream Inc"
"Vernon","0901378250",2014,2014,2016,"4","Employer","Name","Stop and Shop"
"Vernon","0901378250",2014,2014,2016,"5","Employer","Name","Ano-coil Corp"
"Vernon","0901378250",2014,2014,2017,"1","Employer","Name","Town of Vernon"
"Vernon","0901378250",2014,2014,2017,"2","Employer","Name","Rockville Hospital"
"Vernon","0901378250",2014,2014,2017,"3","Employer","Name","Soldream Inc"
"Vernon","0901378250",2014,2014,2017,"4","Employer","Name","Stop and Shop"
"Vernon","0901378250",2014,2014,2017,"5","Employer","Name","Ano-coil Corp"
"Vernon","901378250",2017,2018,2018,"1","Employer","Name","Town of Vernon"
"Vernon","901378250",2017,2018,2018,"2","Employer","Name","ECHN"
"Vernon","901378250",2017,2018,2018,"3","Employer","Name","Stop & Shop"
"Vernon","901378250",2017,2018,2018,"4","Employer","Name","Vernon Manor"
"Vernon","901378250",2017,2018,2018,"5","Employer","Name","Reins Deli"
"Voluntown","0901178600",2014,2014,2016,"1","Employer","Name","Voluntown Elementary School"
"Voluntown","0901178600",2014,2014,2016,"2","Employer","Name","Dunkin' Donuts"
"Voluntown","0901178600",2014,2014,2016,"3","Employer","Name","Bronson True Value"
"Voluntown","0901178600",2014,2014,2016,"4","Employer","Name","Voluntown Building Official"
"Voluntown","0901178600",2014,2014,2016,"5","Employer","Name","Pachaug Animal Hospital"
"Voluntown","0901178600",2014,2014,2017,"1","Employer","Name","Voluntown Elementary School"
"Voluntown","0901178600",2014,2014,2017,"2","Employer","Name","Dunkin' Donuts"
"Voluntown","0901178600",2014,2014,2017,"3","Employer","Name","Bronson True Value"
"Voluntown","0901178600",2014,2014,2017,"4","Employer","Name","Voluntown Building Official"
"Voluntown","0901178600",2014,2014,2017,"5","Employer","Name","Pachaug Animal Hospital"
"Voluntown","901178600",2017,2018,2018,"1","Employer","Name","Voluntown Elementary"
"Voluntown","901178600",2017,2018,2018,"2","Employer","Name","Town Of Voluntown"
"Voluntown","901178600",2017,2018,2018,"3","Employer","Name","Charles River Labs"
"Voluntown","901178600",2017,2018,2018,"4","Employer","Name","Bronson's True Value"
"Voluntown","901178600",2017,2018,2018,"5","Employer","Name","Dunkin Donuts"
"Wallingford","0900978740",2014,2014,2016,"1","Employer","Name","Masonicare Health Ctr"
"Wallingford","0900978740",2014,2014,2016,"2","Employer","Name","Quest Diagnostics"
"Wallingford","0900978740",2014,2014,2016,"3","Employer","Name","Gaylord Hospital"
"Wallingford","0900978740",2014,2014,2016,"4","Employer","Name","Walmart Supercenter"
"Wallingford","0900978740",2014,2014,2016,"5","Employer","Name","Cytec Industries Inc"
"Wallingford","0900978740",2016,2017,2017,"1","Employer","Name","Anthem BC/BS"
"Wallingford","0900978740",2016,2017,2017,"2","Employer","Name","Town of Wallingford"
"Wallingford","0900978740",2016,2017,2017,"3","Employer","Name","Manonicare"
"Wallingford","0900978740",2016,2017,2017,"4","Employer","Name","Bristol-Myers Squibb"
"Wallingford","0900978740",2016,2017,2017,"5","Employer","Name","Verizon Wireless"
"Wallingford","900978740",2017,2018,2018,"1","Employer","Name","Town of Wallingford"
"Wallingford","900978740",2017,2018,2018,"2","Employer","Name","Anthem BC/BS"
"Wallingford","900978740",2017,2018,2018,"3","Employer","Name","Masonicare Health Center"
"Wallingford","900978740",2017,2018,2018,"4","Employer","Name","Gaylord Hospital"
"Wallingford","900978740",2017,2018,2018,"5","Employer","Name","Community Health Network of CT, Inc."
"Warren","0900579510",2014,2014,2016,"1","Employer","Name","Northwest Paint & Lumber"
"Warren","0900579510",2014,2014,2016,"2","Employer","Name","Kitchen Center"
"Warren","0900579510",2014,2014,2016,"3","Employer","Name","Mountain Lake Bible Camps"
"Warren","0900579510",2014,2014,2016,"4","Employer","Name","Hopkins Inn of Lake Waramaug"
"Warren","0900579510",2014,2014,2016,"5","Employer","Name","Warren Fire Dept"
"Warren","0900579510",2016,2017,2017,"1","Employer","Name","Hopkins Inn"
"Warren","0900579510",2016,2017,2017,"2","Employer","Name","Hopkins Vineyard"
"Warren","0900579510",2016,2017,2017,"3","Employer","Name","Arbor Services of CT"
"Warren","0900579510",2016,2017,2017,"4","Employer","Name","Siddal Heating & Cooling"
"Warren","0900579510",2016,2017,2017,"5","Employer","Name","-9999"
"Warren","0900579510",2016,2017,2018,"1","Employer","Name","Hopkins Inn"
"Warren","0900579510",2016,2017,2018,"2","Employer","Name","Hopkins Vineyard"
"Warren","0900579510",2016,2017,2018,"3","Employer","Name","Arbor Services of CT"
"Warren","0900579510",2016,2017,2018,"4","Employer","Name","Siddal Heating & Cooling"
"Warren","0900579510",2016,2017,2018,"5","Employer","Name","-9999"
"Washington","0900579720",2014,2014,2016,"1","Employer","Name","Board of Education - Region 12"
"Washington","0900579720",2014,2014,2016,"2","Employer","Name","Gelnholme School - Devereux"
"Washington","0900579720",2014,2014,2016,"3","Employer","Name","The Gunnery School"
"Washington","0900579720",2014,2014,2016,"4","Employer","Name","Rumsey Hall School"
"Washington","0900579720",2014,2014,2016,"5","Employer","Name","Washington Montessori School"
"Washington","0900579720",2016,2017,2017,"1","Employer","Name","Gunnery School"
"Washington","0900579720",2016,2017,2017,"2","Employer","Name","Rumsey Region Schools"
"Washington","0900579720",2016,2017,2017,"3","Employer","Name","Shepaug Region12 School"
"Washington","0900579720",2016,2017,2017,"4","Employer","Name","Glenholme Deveraux School"
"Washington","0900579720",2016,2017,2017,"5","Employer","Name","Washington Supply Comp"
"Washington","900579720",2017,2018,2018,"1","Employer","Name","The Gunnery School"
"Washington","900579720",2017,2018,2018,"2","Employer","Name","Region 12 School"
"Washington","900579720",2017,2018,2018,"3","Employer","Name","Glennholme Deauaux School"
"Washington","900579720",2017,2018,2018,"4","Employer","Name","Rumsey Hall School"
"Washington","900579720",2017,2018,2018,"5","Employer","Name","Washington Supply Company"
"Waterbury","0900980070",2014,2014,2016,"1","Employer","Name","City of Waterbury"
"Waterbury","0900980070",2014,2014,2016,"2","Employer","Name","Waterbury Hospital"
"Waterbury","0900980070",2014,2014,2016,"3","Employer","Name","Saint Mary's Hospital"
"Waterbury","0900980070",2014,2014,2016,"4","Employer","Name","Naugatuck Valley Community College"
"Waterbury","0900980070",2014,2014,2016,"5","Employer","Name","New Oppurtunities of Waterbury"
"Waterbury","0900980070",2014,2014,2017,"1","Employer","Name","City of Waterbury"
"Waterbury","0900980070",2014,2014,2017,"2","Employer","Name","Waterbury Hospital"
"Waterbury","0900980070",2014,2014,2017,"3","Employer","Name","Saint Mary's Hospital"
"Waterbury","0900980070",2014,2014,2017,"4","Employer","Name","Naugatuck Valley Community College"
"Waterbury","0900980070",2014,2014,2017,"5","Employer","Name","New Oppurtunities of Waterbury"
"Waterbury","0900980070",2014,2014,2018,"1","Employer","Name","City of Waterbury"
"Waterbury","0900980070",2014,2014,2018,"2","Employer","Name","Waterbury Hospital"
"Waterbury","0900980070",2014,2014,2018,"3","Employer","Name","Saint Mary's Hospital"
"Waterbury","0900980070",2014,2014,2018,"4","Employer","Name","Naugatuck Valley Community College"
"Waterbury","0900980070",2014,2014,2018,"5","Employer","Name","New Oppurtunities of Waterbury"
"Waterford","0901180280",2014,2014,2016,"1","Employer","Name","Dominion Millstone Power Sta"
"Waterford","0901180280",2014,2014,2016,"2","Employer","Name","Walmart Supercenter"
"Waterford","0901180280",2014,2014,2016,"3","Employer","Name","Sonalysts Inc"
"Waterford","0901180280",2014,2014,2016,"4","Employer","Name","Homestead Funding Corp"
"Waterford","0901180280",2014,2014,2016,"5","Employer","Name","Sears"
"Waterford","0901180280",2014,2014,2017,"1","Employer","Name","Dominion Millstone Power Sta"
"Waterford","0901180280",2014,2014,2017,"2","Employer","Name","Walmart Supercenter"
"Waterford","0901180280",2014,2014,2017,"3","Employer","Name","Sonalysts Inc"
"Waterford","0901180280",2014,2014,2017,"4","Employer","Name","Homestead Funding Corp"
"Waterford","0901180280",2014,2014,2017,"5","Employer","Name","Sears"
"Waterford","0901180280",2014,2014,2018,"1","Employer","Name","Dominion Millstone Power Sta"
"Waterford","0901180280",2014,2014,2018,"2","Employer","Name","Walmart Supercenter"
"Waterford","0901180280",2014,2014,2018,"3","Employer","Name","Sonalysts Inc"
"Waterford","0901180280",2014,2014,2018,"4","Employer","Name","Homestead Funding Corp"
"Waterford","0901180280",2014,2014,2018,"5","Employer","Name","Sears"
"Watertown","0900580490",2014,2014,2016,"1","Employer","Name","Siemon Co"
"Watertown","0900580490",2014,2014,2016,"2","Employer","Name","Albea Metal Americas Inc"
"Watertown","0900580490",2014,2014,2016,"3","Employer","Name","Emerson Remote Automation Slns"
"Watertown","0900580490",2014,2014,2016,"4","Employer","Name","Taft School"
"Watertown","0900580490",2014,2014,2016,"5","Employer","Name","Crystal Rock LLC"
"Watertown","0900580490",2014,2014,2017,"1","Employer","Name","Siemon Co"
"Watertown","0900580490",2014,2014,2017,"2","Employer","Name","Albea Metal Americas Inc"
"Watertown","0900580490",2014,2014,2017,"3","Employer","Name","Emerson Remote Automation Slns"
"Watertown","0900580490",2014,2014,2017,"4","Employer","Name","Taft School"
"Watertown","0900580490",2014,2014,2017,"5","Employer","Name","Crystal Rock LLC"
"Watertown","0900580490",2014,2014,2018,"1","Employer","Name","Siemon Co"
"Watertown","0900580490",2014,2014,2018,"2","Employer","Name","Albea Metal Americas Inc"
"Watertown","0900580490",2014,2014,2018,"3","Employer","Name","Emerson Remote Automation Slns"
"Watertown","0900580490",2014,2014,2018,"4","Employer","Name","Taft School"
"Watertown","0900580490",2014,2014,2018,"5","Employer","Name","Crystal Rock LLC"
"Westbrook","0900781680",2014,2014,2016,"1","Employer","Name","The Lee Company"
"Westbrook","0900781680",2014,2014,2016,"2","Employer","Name","COROC/Westbrook"
"Westbrook","0900781680",2014,2014,2016,"3","Employer","Name","Pilots Point"
"Westbrook","0900781680",2014,2014,2016,"4","Employer","Name","Water's Edge"
"Westbrook","0900781680",2014,2014,2016,"5","Employer","Name","Westbrook BOE"
"Westbrook","0900781680",2016,2017,2017,"1","Employer","Name","The Lee Company"
"Westbrook","0900781680",2016,2017,2017,"2","Employer","Name","Water's Edge Resort"
"Westbrook","0900781680",2016,2017,2017,"3","Employer","Name","Westbrook - BOE"
"Westbrook","0900781680",2016,2017,2017,"4","Employer","Name","IPC Systems"
"Westbrook","0900781680",2016,2017,2017,"5","Employer","Name","Pilot's Pen Marina"
"Westbrook","900781680",2017,2018,2018,"1","Employer","Name","The Lee Company"
"Westbrook","900781680",2017,2018,2018,"2","Employer","Name","Water's Edge Resort"
"Westbrook","900781680",2017,2018,2018,"3","Employer","Name","Westbrook - BOE"
"Westbrook","900781680",2017,2018,2018,"4","Employer","Name","IPC Systems"
"Westbrook","900781680",2017,2018,2018,"5","Employer","Name","SHM Pilots Point LLC"
"West Hartford","0900382590",2014,2014,2016,"1","Employer","Name","Town of West Hartford"
"West Hartford","0900382590",2014,2014,2016,"2","Employer","Name","University of Hartford"
"West Hartford","0900382590",2014,2014,2016,"3","Employer","Name","Wiremold Products Inc."
"West Hartford","0900382590",2014,2014,2016,"4","Employer","Name","Hospital at Hebrew Health Care"
"West Hartford","0900382590",2014,2014,2016,"5","Employer","Name","Triumph Engine Control Systems"
"West Hartford","0900382590",2016,2017,2017,"1","Employer","Name","University of Hartford"
"West Hartford","0900382590",2016,2017,2017,"2","Employer","Name","Town of West Hartford"
"West Hartford","0900382590",2016,2017,2017,"3","Employer","Name","Hospital at Hebrew Healthcare"
"West Hartford","0900382590",2016,2017,2017,"4","Employer","Name","St Marys House"
"West Hartford","0900382590",2016,2017,2017,"5","Employer","Name","Wiremold"
"West Hartford","900382590",2017,2018,2018,"1","Employer","Name","University of Hartford"
"West Hartford","900382590",2017,2018,2018,"2","Employer","Name","Town of West Hartford"
"West Hartford","900382590",2017,2018,2018,"3","Employer","Name","Hospital at Hebrew Health Care"
"West Hartford","900382590",2017,2018,2018,"4","Employer","Name","Legrand Wiremold"
"West Hartford","900382590",2017,2018,2018,"5","Employer","Name","Triumph Engine Control Systems"
"West Haven","0900982870",2014,2014,2016,"1","Employer","Name","VA Medical Center-West Haven"
"West Haven","0900982870",2014,2014,2016,"2","Employer","Name","Veterans Affairs"
"West Haven","0900982870",2014,2014,2016,"3","Employer","Name","University of New Haven"
"West Haven","0900982870",2014,2014,2016,"4","Employer","Name","Yale University"
"West Haven","0900982870",2014,2014,2016,"5","Employer","Name","Elm City Livery"
"West Haven","0900982870",2014,2014,2017,"1","Employer","Name","VA Medical Center-West Haven"
"West Haven","0900982870",2014,2014,2017,"2","Employer","Name","Veterans Affairs"
"West Haven","0900982870",2014,2014,2017,"3","Employer","Name","University of New Haven"
"West Haven","0900982870",2014,2014,2017,"4","Employer","Name","Yale University"
"West Haven","0900982870",2014,2014,2017,"5","Employer","Name","Elm City Livery"
"West Haven","0900982870",2014,2014,2018,"1","Employer","Name","VA Medical Center-West Haven"
"West Haven","0900982870",2014,2014,2018,"2","Employer","Name","Veterans Affairs"
"West Haven","0900982870",2014,2014,2018,"3","Employer","Name","University of New Haven"
"West Haven","0900982870",2014,2014,2018,"4","Employer","Name","Yale University"
"West Haven","0900982870",2014,2014,2018,"5","Employer","Name","Elm City Livery"
"Weston","0900183430",2014,2014,2016,"1","Employer","Name","Weston Education Dept"
"Weston","0900183430",2014,2014,2016,"2","Employer","Name","Weston Middle School"
"Weston","0900183430",2014,2014,2016,"3","Employer","Name","Hurlbutt Elementary School"
"Weston","0900183430",2014,2014,2016,"4","Employer","Name","Weston High School"
"Weston","0900183430",2014,2014,2016,"5","Employer","Name","Aspetuck Valley Country Club"
"Weston","0900183430",2016,2017,2017,"1","Employer","Name","Weston - BOE"
"Weston","0900183430",2016,2017,2017,"2","Employer","Name","Town of Weston"
"Weston","0900183430",2016,2017,2017,"3","Employer","Name","Aspetuck Valley County Club"
"Weston","0900183430",2016,2017,2017,"4","Employer","Name","Peters Market"
"Weston","0900183430",2016,2017,2017,"5","Employer","Name","Fairfield County Bank"
"Weston","0900183430",2016,2017,2018,"1","Employer","Name","Weston - BOE"
"Weston","0900183430",2016,2017,2018,"2","Employer","Name","Town of Weston"
"Weston","0900183430",2016,2017,2018,"3","Employer","Name","Aspetuck Valley County Club"
"Weston","0900183430",2016,2017,2018,"4","Employer","Name","Peters Market"
"Weston","0900183430",2016,2017,2018,"5","Employer","Name","Fairfield County Bank"
"Westport","0900183500",2014,2014,2016,"1","Employer","Name","Bridgewater Associates"
"Westport","0900183500",2014,2014,2016,"2","Employer","Name","Town of Westport, BOE"
"Westport","0900183500",2014,2014,2016,"3","Employer","Name","Westport/Weston YMCA"
"Westport","0900183500",2014,2014,2016,"4","Employer","Name","Town of Westport"
"Westport","0900183500",2014,2014,2016,"5","Employer","Name","Hall-Brooke Foundation"
"Westport","0900183500",2014,2014,2017,"1","Employer","Name","Bridgewater Associates"
"Westport","0900183500",2014,2014,2017,"2","Employer","Name","Town of Westport, BOE"
"Westport","0900183500",2014,2014,2017,"3","Employer","Name","Westport/Weston YMCA"
"Westport","0900183500",2014,2014,2017,"4","Employer","Name","Town of Westport"
"Westport","0900183500",2014,2014,2017,"5","Employer","Name","Hall-Brooke Foundation"
"Westport","900183500",2017,2018,2018,"1","Employer","Name","Bridgewater Associates"
"Westport","900183500",2017,2018,2018,"2","Employer","Name","Town of Westport, BOE"
"Westport","900183500",2017,2018,2018,"3","Employer","Name","Westport/Weston YMCA"
"Westport","900183500",2017,2018,2018,"4","Employer","Name","Town of Westport"
"Westport","900183500",2017,2018,2018,"5","Employer","Name","Greens Farms Academy"
"Wethersfield","0900384900",2014,2014,2016,"1","Employer","Name","Wethersfield Health Care Ctr"
"Wethersfield","0900384900",2014,2014,2016,"2","Employer","Name","Labor Dept"
"Wethersfield","0900384900",2014,2014,2016,"3","Employer","Name","Vna Healthcare Inc"
"Wethersfield","0900384900",2014,2014,2016,"4","Employer","Name","Cox Communications"
"Wethersfield","0900384900",2014,2014,2016,"5","Employer","Name","Corrections Dept"
"Wethersfield","0900384900",2014,2014,2017,"1","Employer","Name","Wethersfield Health Care Ctr"
"Wethersfield","0900384900",2014,2014,2017,"2","Employer","Name","Labor Dept"
"Wethersfield","0900384900",2014,2014,2017,"3","Employer","Name","Vna Healthcare Inc"
